root_id,primary_type,class,nt_type,group
720575940614803286,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614854294,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614861941,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614861974,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614893930,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614899851,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614900886,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614902667,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614925963,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614969055,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615125307,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615125877,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615134918,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615136059,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615228502,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615270962,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615281291,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615344315,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615358038,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615401433,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615409625,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615456985,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615465433,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615481489,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615528251,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615638540,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615651014,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615696070,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615717009,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615728102,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615755921,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615839174,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615885661,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615892966,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
